노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
752,선진운수종점 - 선진운수종점,93,홍제역(중).서대문세무서,0,0,3,7,4,10,9,10,11,8,12,15,16,19,21,15,13,16,12,18,14,0,0,0,
752,선진운수종점 - 선진운수종점,94,산골고개,0,0,0,8,6,13,8,5,11,9,14,15,17,19,18,11,13,19,12,17,9,0,0,0,
752,선진운수종점 - 선진운수종점,95,녹번역,0,0,3,7,8,13,7,9,12,12,12,14,19,14,17,13,11,20,14,18,10,0,0,0,
752,선진운수종점 - 선진운수종점,96,은평구청,0,0,0,4,7,11,15,10,13,11,16,15,21,16,16,14,11,19,18,17,4,0,0,0,
752,선진운수종점 - 선진운수종점,97,녹번초등학교.은평세무서,0,0,0,7,8,9,15,9,13,13,17,14,18,13,15,14,10,16,15,12,9,0,0,0,
752,선진운수종점 - 선진운수종점,98,역촌역.역촌오거리,0,0,3,3,10,10,11,9,9,14,14,12,18,14,11,15,9,15,15,10,8,0,0,0,
752,선진운수종점 - 선진운수종점,99,삼성타운,0,0,3,6,9,9,8,7,7,11,11,9,14,12,10,15,8,13,14,7,5,0,0,0,
752,선진운수종점 - 선진운수종점,100,구산역1번출구.예일여고,0,0,3,4,7,7,6,6,6,10,10,5,8,9,5,13,7,11,10,7,4,0,0,0,
752,선진운수종점 - 선진운수종점,101,역촌중앙시장,0,0,2,3,5,5,5,3,5,5,7,4,6,6,5,12,8,8,5,5,3,0,0,0,
752,선진운수종점 - 선진운수종점,102,구산사거리,0,0,0,1,2,3,3,1,4,4,3,4,5,5,3,8,2,6,4,4,2,0,0,0,
752,선진운수종점 - 선진운수종점,103,선진운수종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,1,구산동사거리,0,1,0,1,2,1,3,2,3,2,2,1,2,0,6,1,3,1,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,2,한솔아파트입구선정중학교후문,1,2,1,0,5,3,8,2,4,1,3,2,5,5,3,7,0,2,1,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,3,갈현동미미아파트,0,0,0,3,4,3,9,0,1,2,4,1,2,1,0,0,2,0,3,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,4,선일여고입구,3,0,1,0,5,4,8,5,2,3,3,2,6,6,2,0,0,1,2,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,5,갈현동성당앞,3,0,0,2,3,4,6,4,4,5,4,3,7,1,4,8,0,1,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,6,갈현1동주민센터,4,0,0,3,7,4,9,0,5,4,6,4,5,5,0,0,1,2,3,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,7,갈현중앙시장,5,1,4,4,0,7,6,1,7,5,5,6,4,4,5,1,1,1,4,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,8,연신내역.로데오거리,8,5,6,5,8,12,8,6,11,15,15,17,14,15,13,12,3,15,9,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,9,은평연세병원,8,2,0,5,9,11,14,9,11,17,16,18,17,16,14,9,2,17,4,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,10,구산역4번출구,3,6,5,5,10,12,15,10,9,17,15,20,19,16,15,13,1,19,11,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,11,구산역3번출구.예일여고,9,7,1,6,11,13,15,11,14,15,16,15,18,12,17,10,3,19,14,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,12,역말사거리,10,9,6,11,19,21,13,17,15,16,18,16,25,11,17,11,7,14,12,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,13,역촌초등학교,11,8,8,4,18,20,17,15,19,17,20,14,26,10,14,9,8,16,11,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,14,응암역2번출구,12,6,5,13,19,19,18,14,18,16,24,16,22,11,15,8,9,14,10,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,15,응암역.신사오거리,9,9,5,7,21,21,18,16,22,23,26,20,17,17,16,9,11,17,6,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,16,신흥시장,0,8,7,6,23,20,22,20,22,23,26,18,21,16,8,8,10,15,9,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,17,새절역.숭실고입구,13,8,7,7,22,21,18,21,21,19,19,18,21,15,11,11,10,14,6,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,18,와산교,14,7,7,9,24,24,17,22,22,18,16,17,23,12,9,12,7,6,4,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,19,연서중학교입구,6,5,7,0,21,23,18,23,19,20,15,16,16,14,8,11,4,13,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,20,증산역.증산동주민센터,12,7,8,10,23,21,18,21,27,20,15,17,22,10,8,7,7,9,5,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,21,증산종합시장.증산중학교입구,13,9,9,13,28,23,19,22,31,21,19,14,22,12,1,5,6,8,4,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,22,북가좌동삼거리,12,10,8,13,22,24,20,23,30,23,22,16,22,12,7,6,8,6,8,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,23,DMC래미안e.편한세상요진아파트,0,12,9,9,30,23,22,18,28,23,22,22,21,13,4,4,7,5,7,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,24,모래내시장.가좌역,4,9,10,12,37,21,23,24,26,22,21,23,21,17,8,2,13,5,3,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,25,사천교,0,9,8,12,37,22,22,28,24,18,22,24,20,19,11,7,15,4,3,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,26,연희104고지앞.구성산회관,13,5,7,11,36,21,23,26,27,17,20,22,17,20,11,10,13,5,4,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,27,연남동,11,13,12,14,26,22,28,29,26,24,27,23,26,21,12,12,9,9,12,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,28,동교동삼거리,14,11,5,13,25,21,30,14,28,25,32,21,29,15,13,11,10,14,14,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,29,신촌역,13,12,8,12,22,21,27,14,27,23,33,22,18,19,14,8,9,9,16,8,0,0,0,0,
753,구산동사거리 - 선진운수종점,30,신촌로터리,0,16,7,13,23,21,31,17,30,22,34,19,31,21,13,9,10,21,20,9,0,0,0,0,
753,구산동사거리 - 선진운수종점,31,창전현대홈타운,13,14,0,12,25,24,31,16,28,22,35,20,30,11,12,10,7,20,19,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,32,광흥창역.서강동주민센터,18,17,11,18,23,26,34,18,36,25,39,41,29,24,14,13,8,18,11,10,0,0,0,0,
753,구산동사거리 - 선진운수종점,33,여의도순복음교회,0,12,4,4,11,10,33,21,34,28,54,40,46,24,18,16,10,15,20,8,0,0,0,0,
753,구산동사거리 - 선진운수종점,34,여의도공원,0,10,2,0,7,9,29,22,34,27,48,21,29,21,0,9,1,16,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,35,여의나루역,0,0,1,0,11,8,21,18,32,15,36,28,37,19,16,15,7,9,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,36,여의도공작아파트,0,5,3,4,4,4,18,11,28,25,21,23,32,16,17,18,15,18,20,8,0,0,0,0,
753,구산동사거리 - 선진운수종점,37,한국거래소,0,9,0,1,9,3,16,12,25,12,25,25,28,21,21,20,20,25,22,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,38,여의도역,0,6,4,3,10,8,20,5,23,15,29,26,30,27,23,25,25,26,22,12,0,0,0,0,
753,구산동사거리 - 선진운수종점,39,샛강역4번출구.여의도자이,0,7,5,4,9,4,17,6,22,13,28,17,27,28,24,27,27,25,25,14,0,0,0,0,
753,구산동사거리 - 선진운수종점,40,공군호텔,0,6,4,4,9,7,13,11,22,12,24,23,21,26,24,23,23,24,22,12,0,0,0,0,
753,구산동사거리 - 선진운수종점,41,서울지방병무청,0,5,3,2,8,9,12,10,21,13,23,17,20,22,23,23,24,24,22,12,0,0,0,0,
753,구산동사거리 - 선진운수종점,42,서울공업고등학교,0,4,2,3,6,6,10,5,15,11,18,18,20,23,26,15,25,21,17,13,0,0,0,0,
753,구산동사거리 - 선진운수종점,43,대림초등학교,0,8,2,2,7,5,9,10,13,12,12,16,16,19,25,12,18,19,15,10,0,0,0,0,
753,구산동사거리 - 선진운수종점,44,성대시장,0,7,3,3,8,6,12,7,13,8,12,13,12,9,18,11,12,16,19,11,0,0,0,0,
753,구산동사거리 - 선진운수종점,45,상도초등학교입구,0,6,3,4,11,6,12,8,12,7,11,14,12,10,16,9,10,13,18,8,0,0,0,0,
753,구산동사거리 - 선진운수종점,46,동작문화복지센터.동작보건소,0,3,0,0,9,4,9,6,6,4,10,13,9,13,14,8,6,9,16,5,0,0,0,0,
753,구산동사거리 - 선진운수종점,47,상도노빌리티아파트,0,0,2,3,6,0,7,5,8,6,11,11,9,11,10,6,9,8,10,9,0,0,0,0,
753,구산동사거리 - 선진운수종점,48,상도역,0,5,2,2,6,4,6,3,6,4,9,11,7,8,6,4,8,6,4,7,0,0,0,0,
753,구산동사거리 - 선진운수종점,49,상도동중앙하이츠빌.상도전통시장,0,4,1,0,2,3,5,0,3,3,6,8,2,6,2,5,7,5,3,6,0,0,0,0,
753,구산동사거리 - 선진운수종점,50,숭실대입구역,0,1,1,1,3,2,2,1,2,4,6,3,4,4,2,2,4,2,4,2,0,0,0,0,
753,구산동사거리 - 선진운수종점,51,숭실대정문앞,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,52,숭실대정문앞,0,0,1,1,4,2,0,3,2,5,1,6,8,4,1,1,2,1,2,3,0,0,0,0,
753,구산동사거리 - 선진운수종점,53,숭실대입구역,0,4,3,5,5,5,3,7,8,13,7,10,12,3,4,4,6,2,4,5,0,0,0,0,
753,구산동사거리 - 선진운수종점,54,상도동중앙하이츠빌.상도전통시장,0,0,0,6,6,0,5,10,12,17,8,19,13,3,4,5,10,3,0,6,0,0,0,0,
753,구산동사거리 - 선진운수종점,55,상도역,0,3,0,4,4,8,9,15,13,20,9,18,14,4,5,6,8,3,6,1,0,0,0,0,
753,구산동사거리 - 선진운수종점,56,상도노빌리티아파트,0,4,5,0,5,10,18,7,14,23,13,25,15,9,8,8,11,4,7,2,0,0,0,0,
753,구산동사거리 - 선진운수종점,57,동작문화복지센터.동작보건소,0,5,6,2,5,12,20,16,16,27,12,24,18,11,10,9,11,4,6,3,0,0,0,0,
753,구산동사거리 - 선진운수종점,58,장승배기역,0,0,0,4,4,5,21,14,14,25,22,9,20,9,10,7,9,3,7,2,0,0,0,0,
753,구산동사거리 - 선진운수종점,59,상도초등학교입구,0,6,0,5,7,10,19,15,14,14,28,9,21,11,8,9,9,3,2,7,0,0,0,0,
753,구산동사거리 - 선진운수종점,60,성대시장,0,7,8,9,11,14,21,18,19,16,35,16,25,12,6,7,8,4,8,9,0,0,0,0,
753,구산동사거리 - 선진운수종점,61,대림초등학교,0,0,6,14,15,17,23,20,24,21,39,18,28,14,8,7,8,6,9,10,0,0,0,0,
753,구산동사거리 - 선진운수종점,62,서울공업고등학교,0,8,7,18,0,23,21,19,24,23,40,22,30,16,8,7,7,7,4,8,5,0,0,0,
753,구산동사거리 - 선진운수종점,63,강남중학교,0,9,7,17,16,25,20,20,29,26,40,23,29,17,9,8,5,7,7,5,2,0,0,0,
753,구산동사거리 - 선진운수종점,64,서울지방병무청앞,0,0,2,18,17,20,20,22,32,28,40,23,27,16,8,6,6,6,6,3,1,0,0,0,
753,구산동사거리 - 선진운수종점,65,공군호텔,0,9,6,19,20,32,30,25,36,25,41,22,26,20,11,9,8,2,6,5,2,0,0,0,
753,구산동사거리 - 선진운수종점,66,샛강역1번출구.여의도자이,0,8,5,14,17,28,24,25,31,23,38,21,25,20,9,8,9,4,4,5,0,0,0,0,
753,구산동사거리 - 선진운수종점,67,여의도역,0,7,5,11,12,22,23,23,31,22,36,14,26,19,9,6,10,2,7,7,4,0,0,0,
753,구산동사거리 - 선진운수종점,68,한국거래소,0,0,6,8,13,20,19,16,24,19,22,12,23,15,8,7,11,5,9,4,0,0,0,0,
753,구산동사거리 - 선진운수종점,69,삼부아파트,0,0,6,4,11,9,17,12,20,13,19,19,33,20,18,16,19,12,10,4,0,0,0,0,
753,구산동사거리 - 선진운수종점,70,여의나루역,0,0,3,4,14,10,16,11,21,12,18,21,36,21,16,15,20,13,11,5,9,0,0,0,
753,구산동사거리 - 선진운수종점,71,여의도순복음교회,0,0,4,3,12,7,37,12,35,22,34,25,64,34,27,20,21,14,10,5,3,0,0,0,
753,구산동사거리 - 선진운수종점,72,광흥창역,0,0,3,0,10,6,31,10,33,25,30,22,39,24,23,18,19,12,8,6,8,0,0,0,
753,구산동사거리 - 선진운수종점,73,마포세무서,0,0,2,0,10,3,33,12,36,30,29,17,39,24,22,13,11,4,8,6,7,0,0,0,
753,구산동사거리 - 선진운수종점,74,광성중고등학교,0,0,0,0,3,7,16,11,36,11,28,21,39,24,17,12,11,19,7,3,9,0,0,0,
753,구산동사거리 - 선진운수종점,75,서강대학교,0,0,0,0,10,0,32,0,35,29,12,14,38,0,18,21,14,0,0,7,11,0,0,0,
753,구산동사거리 - 선진운수종점,76,신촌로터리,0,0,2,0,8,6,25,9,29,17,26,21,37,24,15,20,13,20,8,11,12,0,0,0,
753,구산동사거리 - 선진운수종점,77,현대백화점,0,0,3,2,9,1,22,12,27,26,29,19,28,23,29,20,16,18,11,15,16,0,0,0,
753,구산동사거리 - 선진운수종점,78,동교동삼거리연희동방면,0,0,2,4,8,3,20,10,24,23,27,22,25,22,21,21,14,18,19,17,24,0,0,0,
753,구산동사거리 - 선진운수종점,79,연희동대우아파트,0,0,1,0,7,3,26,11,23,21,32,24,27,20,18,18,17,17,21,18,26,0,0,0,
753,구산동사거리 - 선진운수종점,80,연희104고지앞.구성산회관,0,0,1,3,4,4,24,11,18,19,33,22,25,22,18,18,16,20,22,19,31,0,0,0,
753,구산동사거리 - 선진운수종점,81,사천교,0,0,3,0,5,4,24,10,16,14,32,23,21,23,19,19,15,22,24,21,30,0,0,0,
753,구산동사거리 - 선진운수종점,82,모래내시장.가좌역,0,0,5,2,4,4,20,9,15,19,19,21,23,21,19,16,16,23,21,20,28,0,0,0,
753,구산동사거리 - 선진운수종점,83,DMC래미안e.편한세상요진아파트,0,0,0,0,7,6,9,11,15,13,34,21,20,22,19,15,16,16,0,18,27,0,0,0,
753,구산동사거리 - 선진운수종점,84,북가좌동삼거리,0,0,4,1,6,6,11,0,18,0,34,18,17,22,18,16,18,21,20,18,32,0,0,0,
753,구산동사거리 - 선진운수종점,85,증산종합시장.증산중학교입구,0,0,6,3,7,8,18,11,10,18,32,32,17,19,17,14,17,24,19,14,32,0,0,0,
753,구산동사거리 - 선진운수종점,86,증산역.증산동주민센터,0,0,0,3,6,6,19,11,11,19,19,32,21,22,16,18,16,25,18,17,27,0,0,0,
753,구산동사거리 - 선진운수종점,87,연서중학교입구,0,0,0,4,5,2,18,10,10,20,20,20,18,20,15,14,19,24,16,16,25,0,0,0,
753,구산동사거리 - 선진운수종점,88,와산교,0,0,1,0,5,5,15,10,15,20,19,29,18,18,16,15,19,24,21,7,20,0,0,0,
753,구산동사거리 - 선진운수종점,89,새절역.숭실고입구,0,0,2,5,7,7,20,12,18,16,18,27,18,19,20,16,15,24,24,14,26,0,0,0,
753,구산동사거리 - 선진운수종점,90,신흥시장,0,0,0,2,7,0,19,11,16,15,17,24,19,20,19,16,18,23,24,14,21,0,0,0,
753,구산동사거리 - 선진운수종점,91,응암역.신사오거리,0,0,4,0,6,7,18,11,22,17,17,22,16,19,21,21,19,21,18,16,19,0,0,0,
753,구산동사거리 - 선진운수종점,92,역촌초등학교,0,0,1,3,8,8,14,13,21,22,18,21,18,18,20,19,20,18,17,13,18,0,0,0,
753,구산동사거리 - 선진운수종점,93,역말사거리,0,0,4,5,10,12,13,12,18,31,16,17,19,17,16,15,13,16,13,11,14,6,0,0,
753,구산동사거리 - 선진운수종점,94,구산역2번출구.예일여고,0,0,0,4,11,15,12,11,17,27,16,18,18,11,16,13,14,13,18,10,13,0,0,0,
753,구산동사거리 - 선진운수종점,95,구산역1번출구,0,0,3,5,10,8,11,10,22,20,17,17,21,13,20,14,12,11,17,9,7,4,0,0,
753,구산동사거리 - 선진운수종점,96,대조동주민센터,0,0,2,5,6,13,10,6,15,16,12,15,20,11,16,15,9,9,12,6,11,2,0,0,
753,구산동사거리 - 선진운수종점,97,연신내역.로데오거리,0,0,1,3,1,4,7,3,14,5,11,8,6,6,10,7,5,7,6,5,4,0,0,0,
753,구산동사거리 - 선진운수종점,98,갈현중앙시장,0,0,0,2,2,6,3,4,3,4,3,6,5,4,9,7,4,3,5,1,2,0,0,0,
753,구산동사거리 - 선진운수종점,99,갈현동성당앞,0,0,0,1,0,5,2,2,2,11,2,5,4,2,8,6,3,2,3,0,1,0,0,0,
753,구산동사거리 - 선진운수종점,100,선일여고입구,0,0,0,1,1,5,2,0,2,8,1,4,3,2,7,1,4,2,1,0,2,0,0,0,
753,구산동사거리 - 선진운수종점,101,갈현동미미아파트,0,0,0,0,2,5,2,2,0,5,2,2,1,1,5,0,2,1,2,0,1,0,0,0,
753,구산동사거리 - 선진운수종점,102,한솔아파트입구선정중학교후문,0,0,0,0,0,4,1,1,1,7,0,2,2,1,3,0,1,1,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,103,구산동사거리,0,0,0,0,1,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,
753,구산동사거리 - 선진운수종점,104,선진운수종점,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),1,개화역광역환승센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),2,개화역1번출구.개화검문소,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),3,개화산역2번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),4,방화사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),5,방화동동부센트레빌아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),6,신방화사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),7,서울항공비즈니스고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),8,신방화5번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),9,마곡엠밸리6.7단지.마곡중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),10,마곡나루역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),11,마곡나루역5번출구.서울식물원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),12,마곡역(가로변),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),13,마곡역교차로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),14,이대서울병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),15,발산역7번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),16,발산역.우장산힐스테이트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),17,명덕고등학교.서울스타병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),18,우장산역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),19,화곡중고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),20,대원시장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),21,화곡역8번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),22,화곡역5번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),23,까치산역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),24,KT강서지사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),25,신정역(은행정).신정4동주민센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),26,신서고등학교.영상고등학교입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),27,목동역.목동오거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),28,목동역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),29,목동7단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),30,목동대학학원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),31,오목교역.동신한방병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),32,관악고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),33,양평신동아아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),34,교보앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),35,당산동진로아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),36,김안과병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),37,경방타임스퀘어.신세계백화점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),38,영등포역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),39,신길역5호선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,7,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),40,신길역1호선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,5,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),41,신길새마을금고,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,5,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),42,대방역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,6,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),43,현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),44,KT동작지사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),45,동작구청정문,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,5,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),46,동작구청.노량진초등학교앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,4,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),47,장성교회,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,7,0,
N64,개화역광역환승센터 - 강서공영차고지(종점가상),48,동작문화복지센터.동작보건소,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,5,0,
